YEAR,MONTH,DAY,HOUR,temp_outdoor,temp_ground,humidity,pressure_area,pressure_sea,wind_speed,wind_direction,visual_range,ELEC_diff,HOT_diff,WATER_diff,ELEC_before,HOT_before,WATER_before,ELEC,HOT,WATER
2022,8,26,11,25.6,34.2,68,1004.1,1008.6,1.6,200,1457,-4.78,-0.4029,0.0078,100.62,2.2333,8.8463,101.75,0.8744,7.0744
2022,8,26,12,26.8,36,61,1003.3,1007.8,1.9,270,1704,1.13,-1.3589,-1.7719,101.75,0.8744,7.0744,109.38,0.9134,5.6425
2022,8,26,13,27.7,36.9,59,1002.9,1007.4,2.7,250,1666,7.63,0.039,-1.4319,109.38,0.9134,5.6425,108.17,0.6886,6.16
2022,8,26,14,27.4,36.5,62,1002.2,1006.7,3.1,250,1767,-1.21,-0.2248,0.5175,108.17,0.6886,6.16,113.32,0.8994,5.7975
2022,8,26,15,27.4,34.3,61,1001.7,1006.2,3.5,270,1911,5.15,0.2108,-0.3625,113.32,0.8994,5.7975,105.19,1.1236,5.7375
2022,8,26,16,27.7,31.5,56,1001.6,1006.1,3.9,250,1957,-8.13,0.2242,-0.06,105.19,1.1236,5.7375,127.62,1.2131,6.0416
2022,8,26,17,26.5,27.3,57,1001.7,1006.2,3.3,270,2000,22.43,0.0895,0.3041,127.62,1.2131,6.0416,125.52,1.3189,7.4804
2022,8,26,18,25.5,25.9,67,1002.3,1006.8,3.1,290,1929,-2.1,0.1058,1.4388,125.52,1.3189,7.4804,162.04,2.461,10.2498
2022,8,26,19,24.1,24.3,78,1002.4,1006.9,1.7,270,1606,36.52,1.1421,2.7694,162.04,2.461,10.2498,202.68,3.0642,12.0908
2022,8,26,20,23.8,23.1,78,1003.1,1007.6,2.1,270,1282,40.64,0.6032,1.841,202.68,3.0642,12.0908,178.15,3.5822,12.7782
2022,8,26,21,22.8,22.3,84,1003.6,1008.2,1.2,270,1010,-24.53,0.518,0.6874,178.15,3.5822,12.7782,162.48,3.5354,10.7452
2022,8,26,22,23,22.1,83,1003.9,1008.5,2.1,250,947,-15.67,-0.0468,-2.033,162.48,3.5354,10.7452,166.7,3.2825,8.4838
2022,8,26,23,22.3,21.6,86,1004,1008.6,1.2,230,717,4.22,-0.2529,-2.2614,166.7,3.2825,8.4838,143.06,3.5561,6.9203
2022,8,27,0,22.3,21.7,87,1003.9,1008.5,1.1,230,687,-23.64,0.2736,-1.5635,143.06,3.5561,6.9203,118.98,1.0163,3.74
2022,8,27,1,22.1,21.6,86,1003.6,1008.2,0.2,0,712,-24.08,-2.5398,-3.1803,118.98,1.0163,3.74,101.22,1.4935,3.3013
2022,8,27,2,21.4,21,92,1003.2,1007.8,0.6,200,718,-17.76,0.4772,-0.4387,101.22,1.4935,3.3013,101.05,0.4885,2.0413
2022,8,27,3,21.4,21.4,95,1003.2,1007.8,2.6,250,383,-0.17,-1.005,-1.26,101.05,0.4885,2.0413,87.15,0.4017,1.4239
2022,8,27,4,21.1,20.9,87,1003.9,1008.5,2.7,320,1102,-13.9,-0.0868,-0.6174,87.15,0.4017,1.4239,78.47,0.2859,1.3672
2022,8,27,5,19.6,19.8,79,1004.6,1009.2,3,320,2000,-8.68,-0.1158,-0.0567,78.47,0.2859,1.3672,71.66,0.493,2.1412
2022,8,27,6,18.6,19.1,85,1005.3,1009.9,2.1,320,2000,-6.81,0.2071,0.774,71.66,0.493,2.1412,84.63,0.9043,3.2667
2022,8,27,7,18.6,18.9,79,1006,1010.6,2.3,320,2000,12.97,0.4113,1.1255,84.63,0.9043,3.2667,98.31,2.3674,7.4181
2022,8,27,8,19.9,22.1,66,1006.4,1011,2.7,320,1999,13.68,1.4631,4.1514,98.31,2.3674,7.4181,126.69,1.6993,8.3347
2022,8,27,9,21.1,26.9,50,1006.6,1011.2,4.1,340,2000,28.38,-0.6681,0.9166,126.69,1.6993,8.3347,126.25,3.3088,13.2314
2022,8,27,10,22.1,30,43,1006.5,1011.1,3.9,340,2000,-0.44,1.6095,4.8967,126.25,3.3088,13.2314,120.59,2.428,13.8034
2022,8,27,11,22.9,33.2,40,1006.6,1011.2,4.7,320,2000,-5.66,-0.8808,0.572,120.59,2.428,13.8034,124.97,2.6347,11.8347
2022,8,27,12,23.6,34.9,42,1006.1,1010.6,3.4,320,2000,4.38,0.2067,-1.9687,124.97,2.6347,11.8347,138.8875,2.3859,10.0934
2022,8,27,13,24,36.5,40,1005.9,1010.4,3.6,320,1950,13.9175,-0.2488,-1.7413,138.8875,2.3859,10.0934,137.8075,1.4266,9.8702
2022,8,27,14,25,37,42,1005.7,1010.2,2.9,290,2000,-1.08,-0.9593,-0.2232,137.8075,1.4266,9.8702,141.0675,1.9665,10.064
2022,8,27,15,24.9,35.9,44,1005.5,1010,3.3,320,2000,3.26,0.5399,0.1938,141.0675,1.9665,10.064,137.6875,2.2045,10.5059
2022,8,27,16,24.9,31.5,48,1005.4,1009.9,3.5,270,2000,-3.38,0.238,0.4419,137.6875,2.2045,10.5059,126.82,1.6672,9.003
2022,8,27,17,25.2,26.2,45,1005.5,1010,3.2,290,2000,-10.8675,-0.5373,-1.5029,126.82,1.6672,9.003,128.03,1.7724,8.163
2022,8,27,18,24.6,23.8,46,1005.8,1010.3,3.1,290,2000,1.21,0.1052,-0.84,128.03,1.7724,8.163,149.49,1.8745,9.1783
2022,8,27,19,22.9,21.8,51,1006.2,1010.8,2.3,320,2000,21.46,0.1021,1.0153,149.49,1.8745,9.1783,171.61,2.4193,10.3975
2022,8,27,20,21.5,20.6,58,1007.1,1011.7,1.1,320,2000,22.12,0.5448,1.2192,171.61,2.4193,10.3975,186.39,3.5495,10.7486
2022,8,27,21,20.8,19.7,61,1008.1,1012.7,1.7,320,1996,14.78,1.1302,0.3511,186.39,3.5495,10.7486,163.88,3.3822,9.5865
2022,8,27,22,20.4,18.9,63,1008.5,1013.1,2.3,320,2000,-22.51,-0.1673,-1.1621,163.88,3.3822,9.5865,145.92,3.4988,7.8757
2022,8,27,23,19.7,18.4,66,1008.9,1013.5,1.5,320,2000,-17.96,0.1166,-1.7108,145.92,3.4988,7.8757,113.22,2.1458,5.9454
2022,8,28,0,18.8,17.9,72,1009.1,1013.7,1.5,320,2002,-32.7,-1.353,-1.9303,113.22,2.1458,5.9454,109.44,1.5901,4.339
2022,8,28,1,17.2,17.4,83,1009.3,1014,1.2,270,2000,-3.78,-0.5557,-1.6064,109.44,1.5901,4.339,93.01,0.7819,2.7166
2022,8,28,2,16.4,16.9,89,1009.5,1014.2,1.1,290,2000,-16.43,-0.8082,-1.6224,93.01,0.7819,2.7166,84,0.3108,1.5972
2022,8,28,3,15.8,16.5,90,1009.6,1014.3,1,320,1993,-9.01,-0.4711,-1.1194,84,0.3108,1.5972,76.3,0.2964,1.3217
2022,8,28,4,15.3,16.1,93,1009.8,1014.5,0.4,0,2000,-7.7,-0.0144,-0.2755,76.3,0.2964,1.3217,80.11,0.151,1.1053
2022,8,28,5,14.8,15.7,94,1010.4,1015.1,0.6,270,2000,3.81,-0.1454,-0.2164,80.11,0.151,1.1053,76.13,0.313,1.9303
2022,8,28,6,15,15.5,94,1010.8,1015.6,0.4,0,2000,-3.98,0.162,0.825,76.13,0.313,1.9303,76.49,0.844,3.496
2022,8,28,7,16.7,16.4,90,1011.6,1016.3,0.3,0,2000,0.36,0.531,1.5657,76.49,0.844,3.496,91.39,1.4118,6.8797
2022,8,28,8,20.6,20.9,68,1011.8,1016.4,1.7,110,2000,14.9,0.5678,3.3837,91.39,1.4118,6.8797,108.66,2.3907,10.822
2022,8,28,9,21.3,24.6,60,1011.6,1016.2,2.3,90,1996,17.27,0.9789,3.9423,108.66,2.3907,10.822,129.065,3.3445,15.5293
2022,8,28,10,23.5,29.2,54,1011.8,1016.4,2.8,110,2000,20.405,0.9538,4.7073,129.065,3.3445,15.5293,144.825,3.6027,19.2472
2022,8,28,11,24.6,32.9,48,1011.6,1016.1,3.1,110,2000,15.76,0.2582,3.7179,144.825,3.6027,19.2472,142.01,3.4014,11.6676
2022,8,28,12,25.7,36,42,1011.1,1015.7,4,140,2000,-2.815,-0.2013,-7.5796,142.01,3.4014,11.6676,143.44,2.2561,11.3809
2022,8,28,13,26.5,38.6,40,1010.3,1014.8,2.9,110,2000,1.43,-1.1453,-0.2867,143.44,2.2561,11.3809,128.52,2.8597,11.2441
2022,8,28,14,27.1,39.5,38,1009.9,1014.4,2.9,90,2000,-14.92,0.6036,-0.1368,128.52,2.8597,11.2441,144.91,2.5796,10.3674
2022,8,28,15,28.3,38.7,38,1009.5,1014,1.4,200,2000,16.39,-0.2801,-0.8767,144.91,2.5796,10.3674,143.72,1.981,10.2558
2022,8,28,16,28,33.8,35,1009.3,1013.8,2.4,140,1998,-1.19,-0.5986,-0.1116,143.72,1.981,10.2558,169.5,1.8947,9.4375
2022,8,28,17,28.6,28.3,37,1009.3,1013.8,1.5,180,1955,25.78,-0.0863,-0.8183,169.5,1.8947,9.4375,164.7,2.5868,10.2698
2022,8,28,18,27,25.6,41,1009.2,1013.7,1.3,160,2000,-4.8,0.6921,0.8323,164.7,2.5868,10.2698,173.6,2.7033,10.8279
2022,8,28,19,25,24.1,56,1009.5,1014.1,1.4,250,2000,8.9,0.1165,0.5581,173.6,2.7033,10.8279,202.41,4.3508,14.7874
2022,8,28,20,23,22.5,67,1010,1014.6,0.6,290,2000,28.81,1.6475,3.9595,202.41,4.3508,14.7874,194.58,4.26,12.7498
2022,8,28,21,22.6,22.1,69,1010.6,1015.2,0.6,270,2000,-7.83,-0.0908,-2.0376,194.58,4.26,12.7498,157.4,3.8582,9.8368
2022,8,28,22,21.5,21.2,75,1010.5,1015.1,1.1,230,2000,-37.18,-0.4018,-2.913,157.4,3.8582,9.8368,153.21,3.3786,8.0472
2022,8,28,23,21.7,21.6,76,1010.5,1015.1,0.4,0,2000,-4.19,-0.4796,-1.7896,153.21,3.3786,8.0472,135.32,3.1701,6.9677
2022,8,29,0,22.1,21.4,75,1010.4,1015,1.3,110,2000,-17.89,-0.2085,-1.0795,135.32,3.1701,6.9677,123.67,1.7327,4.4084
2022,8,29,1,22.5,21.1,74,1010.7,1015.3,2.1,160,1951,-11.65,-1.4374,-2.5593,123.67,1.7327,4.4084,91.47,0.695,2.243
2022,8,29,2,21.9,20.8,71,1010.6,1015.2,1.4,140,2000,-32.2,-1.0377,-2.1654,91.47,0.695,2.243,80.4,0.5391,2.6361
2022,8,29,3,21.8,20.6,67,1010.5,1015.1,1.4,140,2000,-11.07,-0.1559,0.3931,80.4,0.5391,2.6361,68.65,0.4768,1.268
2022,8,29,4,22.1,20,61,1010.5,1015.1,2.3,90,2000,-11.75,-0.0623,-1.3681,68.65,0.4768,1.268,73.68,0.2744,1.0178
2022,8,29,5,20.6,19.7,70,1010.8,1015.4,2,90,2000,5.03,-0.2024,-0.2502,73.68,0.2744,1.0178,78.43,0.7863,2.3379
2022,8,29,6,20.4,19.4,69,1011,1015.7,2.2,110,2000,4.75,0.5119,1.3201,78.43,0.7863,2.3379,108.22,3.1045,6.6033
2022,8,29,7,19.6,19.5,79,1011.7,1016.3,1.8,90,1847,29.79,2.3182,4.2654,108.22,3.1045,6.6033,123.93,5.3772,12.057
2022,8,29,8,19.4,20.5,87,1012,1016.6,1,50,2029,15.71,2.2727,5.4537,123.93,5.3772,12.057,127.73,3.3636,11.7096
2022,8,29,9,19.6,21.5,87,1011.9,1016.5,1.5,50,2000,3.8,-2.0136,-0.3474,127.73,3.3636,11.7096,88.65,2.0283,7.9842
2022,8,29,10,20.6,23.1,84,1012.3,1017,1.3,70,2000,-39.08,-1.3353,-3.7254,88.65,2.0283,7.9842,105.09,1.8422,9.4821
2022,8,29,11,21,22.5,80,1012.3,1016.9,2.5,90,1980,16.44,-0.1861,1.4979,105.09,1.8422,9.4821,106.68,1.9648,9.4504
2022,8,29,12,20.9,23.4,82,1012.4,1017,2.6,110,2000,1.59,0.1226,-0.0317,106.68,1.9648,9.4504,126.04,1.1735,7.6888
2022,8,29,13,21.4,25,81,1012.2,1016.8,2.6,110,2000,19.36,-0.7913,-1.7616,126.04,1.1735,7.6888,109.01,0.7572,4.8291
2022,8,29,14,21.3,23.8,85,1011.9,1016.5,2.4,110,2322,-17.03,-0.4163,-2.8597,109.01,0.7572,4.8291,94.9,1.3474,4.186
2022,8,29,15,21.6,23.3,81,1011.3,1015.9,3.2,140,1995,-14.11,0.5902,-0.6431,94.9,1.3474,4.186,94.5,1.4098,4.5222
2022,8,29,16,21.1,21.4,64,1011,1015.6,3.5,140,1996,-0.4,0.0624,0.3362,94.5,1.4098,4.5222,110.54,1.3007,5.1653
2022,8,29,17,21.1,20.7,62,1011.1,1015.7,2.6,140,2000,16.04,-0.1091,0.6431,110.54,1.3007,5.1653,127.46,1.5388,7.9688
2022,8,29,18,21,20.1,63,1011,1015.6,2.6,90,2066,16.92,0.2381,2.8035,127.46,1.5388,7.9688,170.05,2.2845,9.4504
2022,8,29,19,20.7,19.7,70,1011,1015.6,2.5,110,2000,42.59,0.7457,1.4816,170.05,2.2845,9.4504,171.78,3.9864,11.6359
2022,8,29,20,20.6,19.6,73,1011.5,1016.1,1.9,90,2000,1.73,1.7019,2.1855,171.78,3.9864,11.6359,200.77,5.3196,12.6777
2022,8,29,21,21,19.5,72,1012.1,1016.7,2.4,90,1997,28.99,1.3332,1.0418,200.77,5.3196,12.6777,167.66,4.4338,9.9148
2022,8,29,22,20.9,19.6,74,1011.6,1016.2,2.6,90,2000,-33.11,-0.8858,-2.7629,167.66,4.4338,9.9148,150.51,2.771,7.8656
2022,8,29,23,20.7,19.5,76,1011.4,1016,3.1,90,2000,-17.15,-1.6628,-2.0492,150.51,2.771,7.8656,121.03,2.854,6.4755
2022,8,30,0,20.6,19.2,74,1011.1,1015.7,3.1,110,2000,-29.48,0.083,-1.3901,121.03,2.854,6.4755,106.62,1.5397,3.9373
2022,8,30,1,19,19.1,87,1010.7,1015.3,2.7,110,1271,-14.41,-1.3143,-2.5382,106.62,1.5397,3.9373,89.99,1.2541,2.7036
2022,8,30,2,18.2,19.1,94,1010.3,1015,1.9,90,537,-16.63,-0.2856,-1.2337,89.99,1.2541,2.7036,87.29,0.6622,2.4109
2022,8,30,3,18,19.1,98,1010.2,1014.9,1.2,50,523,-2.7,-0.5919,-0.2927,87.29,0.6622,2.4109,79.61,0.4102,1.437
2022,8,30,4,18,18.9,99,1010.2,1014.9,1,70,561,-7.68,-0.252,-0.9739,79.61,0.4102,1.437,70.2,0.1907,1.0196
2022,8,30,5,17.9,18.7,99,1009.2,1013.9,2.6,90,649,-9.41,-0.2195,-0.4174,70.2,0.1907,1.0196,70.75,0.4165,2.0629
2022,8,30,6,17.9,18.7,99,1008.9,1013.6,2,90,867,0.55,0.2258,1.0433,70.75,0.4165,2.0629,90.54,3.4336,6.1964
2022,8,30,7,18.1,18.8,99,1009.4,1014.1,1.8,90,746,19.79,3.0171,4.1335,90.54,3.4336,6.1964,118.64,5.6823,11.377
2022,8,30,8,18.4,19.1,99,1009.1,1013.8,2,90,990,28.1,2.2487,5.1806,118.64,5.6823,11.377,143.08,3.7363,10.7923
2022,8,30,9,18.8,19.9,98,1008.6,1013.2,2,90,990,24.44,-1.946,-0.5847,143.08,3.7363,10.7923,117,1.703,8.2345
2022,8,30,10,19,20.5,98,1008.7,1013.3,2.6,110,648,-26.08,-2.0333,-2.5578,117,1.703,8.2345,109.5,1.3406,5.5681
2022,8,30,11,19.2,20.6,98,1008,1012.6,3.1,110,866,-7.5,-0.3624,-2.6664,109.5,1.3406,5.5681,99.08,1.3968,5.1894
2022,8,30,12,19.9,22,97,1007.7,1012.3,1.6,90,1874,-10.42,0.0562,-0.3787,99.08,1.3968,5.1894,109.61,1.1415,4.2071
2022,8,30,13,19.8,21.4,98,1007.5,1012.1,1.8,70,1010,10.53,-0.2553,-0.9823,109.61,1.1415,4.2071,104.45,1.2061,6.1999
2022,8,30,14,19.9,21.4,98,1006.5,1011.1,2.4,110,1131,-5.16,0.0646,1.9928,104.45,1.2061,6.1999,113.95,1.3289,5.4948
2022,8,30,15,20,21.3,97,1005.9,1010.5,1.8,90,1525,9.5,0.1228,-0.7051,113.95,1.3289,5.4948,108.93,1.4663,5.8797
2022,8,30,16,20,21.2,97,1004.7,1009.3,3.6,90,1010,-5.02,0.1374,0.3849,108.93,1.4663,5.8797,117.73,1.8694,5.0818
2022,8,30,17,20.2,21.2,98,1004.7,1009.3,1.2,20,870,8.8,0.4031,-0.7979,117.73,1.8694,5.0818,130.03,2.0823,7.1068
2022,8,30,18,19.9,20.9,99,1004.7,1009.3,0.8,360,742,12.3,0.2129,2.025,130.03,2.0823,7.1068,180.24,2.93,11.8361
2022,8,30,19,20.1,20.8,99,1004.5,1009.1,0.7,340,1026,50.21,0.8477,4.7293,180.24,2.93,11.8361,200.32,4.9437,14.8909
2022,8,30,20,20,20.7,100,1004.5,1009.1,0.5,20,1652,20.08,2.0137,3.0548,200.32,4.9437,14.8909,192,3.5018,10.228
2022,8,30,21,19.8,20.5,99,1005.1,1009.7,1.4,360,1885,-8.32,-1.4419,-4.6629,192,3.5018,10.228,179.59,4.1357,9.0841
2022,8,30,22,19.9,20.5,99,1004.4,1009,1.2,50,1950,-12.41,0.6339,-1.1439,179.59,4.1357,9.0841,171.76,4.1035,8.4971
2022,8,30,23,19.9,20.6,99,1004.2,1008.8,0.2,0,2000,-7.83,-0.0322,-0.587,171.76,4.1035,8.4971,130.58,3.4693,6.7996
2022,8,31,0,20,20.5,98,1004,1008.6,0.6,20,2000,-41.18,-0.6342,-1.6975,130.58,3.4693,6.7996,103.2,1.8918,3.561
2022,8,31,1,19.9,20.5,99,1003.8,1008.4,1.1,320,1929,-27.38,-1.5775,-3.2386,103.2,1.8918,3.561,78.5,0.7134,2.1474
2022,8,31,2,19.8,20.5,100,1003.2,1007.8,0.8,320,2000,-24.7,-1.1784,-1.4136,78.5,0.7134,2.1474,79.73,0.4531,1.1706
2022,8,31,3,19.8,20.5,99,1003.4,1008,0.7,290,2000,1.23,-0.2603,-0.9768,79.73,0.4531,1.1706,77.02,0.2986,0.8616
2022,8,31,4,19.6,20.5,100,1003.1,1007.7,1.1,320,511,-2.71,-0.1545,-0.309,77.02,0.2986,0.8616,81.91,0.3213,1.092
2022,8,31,5,19.7,20.5,100,1003.1,1007.7,0.5,320,951,4.89,0.0227,0.2304,81.91,0.3213,1.092,67.54,0.6436,2.6564
2022,8,31,6,19.7,20.4,100,1003.7,1008.3,0.6,290,1533,-14.37,0.3223,1.5644,67.54,0.6436,2.6564,96.65,3.4896,7.8947
2022,8,31,7,19.8,20.5,100,1004,1008.6,0.4,0,2000,29.11,2.846,5.2383,96.65,3.4896,7.8947,119.45,6.7912,12.9379
2022,8,31,8,20.4,21.3,96,1004.1,1008.7,0.6,20,2000,22.8,3.3016,5.0432,119.45,6.7912,12.9379,145.01,4.0505,11.4316
2022,8,31,9,20.8,22,92,1004.6,1009.2,0.8,360,1681,25.56,-2.7407,-1.5063,145.01,4.0505,11.4316,111.11,1.9868,10.0697
2022,8,31,10,21.3,23.3,88,1005,1009.6,1.3,50,2000,-33.9,-2.0637,-1.3619,111.11,1.9868,10.0697,103.1,1.9669,7.061
2022,8,31,11,22,24.1,83,1005.1,1009.7,0.7,270,2000,-8.01,-0.0199,-3.0087,103.1,1.9669,7.061,101.6,2.3252,5.56
2022,8,31,12,22,23.4,82,1004.6,1009.2,0.9,20,2000,-1.5,0.3583,-1.501,101.6,2.3252,5.56,115.46,2.266,5.8067
2022,8,31,13,22.6,24.5,81,1004.4,1009,1,20,2000,13.86,-0.0592,0.2467,115.46,2.266,5.8067,84.34,1.4472,6.2649
2022,8,31,14,22.3,25.5,83,1004.4,1009,2.4,90,1894,-31.12,-0.8188,0.4582,84.34,1.4472,6.2649,107.23,1.1728,6.0933
2022,8,31,15,23,25.9,82,1004.1,1008.7,0.8,230,1908,22.89,-0.2744,-0.1716,107.23,1.1728,6.0933,96.02,1.4693,5.5933
2022,8,31,16,22.7,26.7,86,1004.1,1008.7,1.8,320,1925,-11.21,0.2965,-0.5,96.02,1.4693,5.5933,106.3,1.1041,5.8857
2022,8,31,17,23.5,25.3,80,1004.1,1008.6,1.1,50,1995,10.28,-0.3652,0.2924,106.3,1.1041,5.8857,125.69,1.9099,7.8206
2022,8,31,18,23.4,23.7,77,1004.2,1008.7,1,50,2000,19.39,0.8058,1.9349,125.69,1.9099,7.8206,175.41,2.5416,10.7906
2022,8,31,19,22.4,22.2,84,1004.7,1009.3,1.1,20,2000,49.72,0.6317,2.97,175.41,2.5416,10.7906,166.44,3.8665,13.1811
2022,8,31,20,21.5,21.1,86,1005.3,1009.9,0.8,20,1996,-8.97,1.3249,2.3905,166.44,3.8665,13.1811,204.47,5.3011,13.9326
2022,8,31,21,21.8,21,86,1005.8,1010.4,0.9,70,2000,38.03,1.4346,0.7515,204.47,5.3011,13.9326,150.49,3.157,10.7104
2022,8,31,22,21.1,21,93,1006.1,1010.7,0.4,0,2000,-53.98,-2.1441,-3.2222,150.49,3.157,10.7104,177.64,3.4987,9.0668
2022,8,31,23,20.5,20.2,96,1006.7,1011.3,0,0,2000,27.15,0.3417,-1.6436,177.64,3.4987,9.0668,125.17,1.8391,5.7185
2022,9,1,0,19.7,19.6,99,1006.8,1011.4,0.1,0,2000,-52.47,-1.6596,-3.3483,125.17,1.8391,5.7185,109.99,1.6913,4.3542
2022,9,1,1,19.1,19.1,100,1007.1,1011.7,0.1,0,2000,-15.18,-0.1478,-1.3643,109.99,1.6913,4.3542,91.55,1.4884,2.8578
2022,9,1,2,18.7,18.8,100,1007.1,1011.7,0.3,0,2000,-18.44,-0.2029,-1.4964,91.55,1.4884,2.8578,89.14,0.2402,1.1493
2022,9,1,3,18.6,18.5,100,1007.3,1011.9,0.7,320,2000,-2.41,-1.2482,-1.7085,89.14,0.2402,1.1493,66.6,0.1115,1.0645
2022,9,1,4,17.9,18.1,100,1007.8,1012.5,0.5,290,1983,-22.54,-0.1287,-0.0848,66.6,0.1115,1.0645,80.87,0.1257,1.2736
2022,9,1,5,17.8,17.8,100,1008.2,1012.9,0.9,290,2000,14.27,0.0142,0.2091,80.87,0.1257,1.2736,70.65,0.508,2.6293
2022,9,1,6,17.8,17.5,100,1008.6,1013.3,0.3,0,1979,-10.22,0.3823,1.3557,70.65,0.508,2.6293,92.19,3.5232,7.1874
2022,9,1,7,18.6,18,100,1009.2,1013.8,0.2,0,1921,21.54,3.0152,4.5581,92.19,3.5232,7.1874,119.84,5.8983,12.9486
2022,9,1,8,21.4,22.1,89,1009.5,1014.1,0.5,340,1963,27.65,2.3751,5.7612,119.84,5.8983,12.9486,129.05,3.254,12.3701
2022,9,1,9,23.4,27.2,74,1009.7,1014.3,0.7,200,2000,9.21,-2.6443,-0.5785,129.05,3.254,12.3701,96.53,2.1096,11.1939
2022,9,1,10,25.1,32.1,65,1010.2,1014.8,1.3,20,1994,-32.52,-1.1444,-1.1762,96.53,2.1096,11.1939,114.81,1.6083,7.8308
2022,9,1,11,26,34.3,61,1010.3,1014.8,3.1,360,2000,18.28,-0.5013,-3.3631,114.81,1.6083,7.8308,96.64,1.3173,6.5295
2022,9,1,12,26.7,36.3,58,1009.7,1014.2,2.5,320,2000,-18.17,-0.291,-1.3013,96.64,1.3173,6.5295,115.5,0.7784,4.9693
2022,9,1,13,27.8,36.1,56,1009.3,1013.8,1.3,20,1999,18.86,-0.5389,-1.5602,115.5,0.7784,4.9693,86.35,1.1348,6.3775
2022,9,1,14,29.3,37.8,49,1008.8,1013.3,1.3,360,1987,-29.15,0.3564,1.4082,86.35,1.1348,6.3775,98.21,1.1528,7.2086
2022,9,1,15,29.7,35.9,39,1008.4,1012.9,2.3,340,2000,11.86,0.018,0.8311,98.21,1.1528,7.2086,108.3,1.3947,8.1496
2022,9,1,16,30,31.1,45,1008.3,1012.8,0.7,250,1940,10.09,0.2419,0.941,108.3,1.3947,8.1496,123.28,0.7921,7.7237
2022,9,1,17,28.8,28.1,55,1008.3,1012.8,2.9,250,1976,14.98,-0.6026,-0.4259,123.28,0.7921,7.7237,103.61,2.5015,10.1622
2022,9,1,18,27.9,26.3,64,1008.6,1013.1,1.7,270,2000,-19.67,1.7094,2.4385,103.61,2.5015,10.1622,164.85,2.8645,9.6972
2022,9,1,19,25.4,24.8,78,1008.9,1013.5,1.2,250,2000,61.24,0.363,-0.465,164.85,2.8645,9.6972,151.02,2.9319,13.7578
2022,9,1,20,24.3,23.7,83,1009.6,1014.1,1.4,230,2000,-13.83,0.0674,4.0606,151.02,2.9319,13.7578,205.34,3.5352,11.5333
2022,9,1,21,23.1,22.6,87,1010.1,1014.7,1.1,250,1990,54.32,0.6033,-2.2245,205.34,3.5352,11.5333,186.02,4.7461,12.0725
2022,9,1,22,22.8,21.9,90,1010.2,1014.8,0.9,270,1751,-19.32,1.2109,0.5392,186.02,4.7461,12.0725,154.52,3.7979,9.6069
2022,9,1,23,22,21.3,93,1010.6,1015.2,0.4,0,1382,-31.5,-0.9482,-2.4656,154.52,3.7979,9.6069,117.43,3.2076,7.3226
2022,9,2,0,22.4,21.1,93,1011.1,1015.7,0.9,160,824,-37.09,-0.5903,-2.2843,117.43,3.2076,7.3226,115.75,2.3757,4.4818
2022,9,2,1,21.3,20.7,96,1011.1,1015.7,0,0,1523,-1.68,-0.8319,-2.8408,115.75,2.3757,4.4818,77.84,0.7982,2.1067
2022,9,2,2,21.6,20.5,98,1011.3,1015.9,0.8,110,760,-37.91,-1.5775,-2.3751,77.84,0.7982,2.1067,89.62,0.1968,1.1681
2022,9,2,3,20.8,20.2,98,1011.5,1016.1,0.5,70,563,11.78,-0.6014,-0.9386,89.62,0.1968,1.1681,67.98,0.4348,1.2696
2022,9,2,4,21.5,20.1,94,1011.3,1015.9,1.6,90,725,-21.64,0.238,0.1015,67.98,0.4348,1.2696,75.69,0.0891,0.972
2022,9,2,5,20.5,19.6,94,1011.4,1016.1,1,90,950,7.71,-0.3457,-0.2976,75.69,0.0891,0.972,77.99,0.6979,2.4908
2022,9,2,6,20.5,19.2,92,1011.6,1016.3,0.3,0,1691,2.3,0.6088,1.5188,77.99,0.6979,2.4908,102.59,3.4111,7.5054
2022,9,2,7,21.8,19.6,89,1012.2,1016.8,0.8,90,1905,24.6,2.7132,5.0146,102.59,3.4111,7.5054,113.59,6.2532,13.899
2022,9,2,8,22.6,22.2,79,1012.4,1017,1.8,70,2000,11,2.8421,6.3936,113.59,6.2532,13.899,143.43,3.5308,13.2126
2022,9,2,9,24,26.5,67,1012.7,1017.3,3.3,110,1949,29.84,-2.7224,-0.6864,143.43,3.5308,13.2126,100.03,1.7661,8.8903
2022,9,2,10,25.5,28.9,55,1012.7,1017.3,4.8,90,1985,-43.4,-1.7647,-4.3223,100.03,1.7661,8.8903,110.07,1.365,7.1637
2022,9,2,11,27,31.5,51,1012.3,1016.8,3.9,110,1912,10.04,-0.4011,-1.7266,110.07,1.365,7.1637,105.26,1.6206,6.2653
2022,9,2,12,26.7,30.4,49,1011.8,1016.3,4.6,110,2000,-4.81,0.2556,-0.8984,105.26,1.6206,6.2653,101.69,1.5947,5.934
2022,9,2,13,28.2,32.4,46,1011.1,1015.6,5.1,110,2000,-3.57,-0.0259,-0.3313,101.69,1.5947,5.934,91.8,1.8221,5.8374
2022,9,2,14,28.5,32.1,46,1010.6,1015.1,4.4,140,2000,-9.89,0.2274,-0.0966,91.8,1.8221,5.8374,113.63,1.5147,6.4242
2022,9,2,15,28.6,31.5,47,1010.4,1014.9,4,90,1996,21.83,-0.3074,0.5868,113.63,1.5147,6.4242,100.76,0.9038,8.3774
